2020/7/2,90.2473318,86.37687308,83.31210244
2020/7/3,92.26644579,84.5551119,88.41077884
2020/7/4,93.64165859,83.7566343,88.69914644
2020/7/5,94.55394484,83.23860851,88.89627667
2020/7/6,95.31512423,82.96120962,89.13816693
2020/7/7,95.85565625,82.68867024,89.27216325
2020/7/8,95.96062389,82.11838398,89.03950393
