2020/7/2,86.86830175,71.93719195,79.40274685
2020/7/3,86.81117364,71.45178772,79.13148068
2020/7/4,85.9987011,72.98020783,78.98945447
2020/7/5,83.77225672,73.90861573,78.84043623
2020/7/6,84.55749639,73.29309742,78.92529691
2020/7/7,91.99326263,75.59338886,83.79332574
2020/7/8,90.326063,74.95882192,82.64244246
