date,tmax,tmin,tavg
1980-01-01,47.0,42.0,44.0
1980-01-02,46.0,42.0,44.0
1980-01-03,45.0,40.0,43.0
1980-01-04,47.0,40.0,42.0
1980-01-05,45.0,36.0,41.0
1980-01-06,46.0,31.0,38.0
1980-01-07,50.0,36.0,40.0
1980-01-08,51.0,31.0,41.0
1980-01-09,52.0,32.0,40.0
1980-01-10,44.0,40.0,43.0
1980-01-11,45.0,40.0,42.0
1980-01-12,50.0,38.0,44.0
1980-01-13,50.0,41.0,45.0
1980-01-14,53.0,31.0,40.0
1980-01-15,52.0,29.0,38.0
1980-01-16,54.0,40.0,45.0
1980-01-17,50.0,31.0,40.0
1980-01-18,54.0,42.0,47.0
1980-01-19,50.0,42.0,45.0
1980-01-20,48.0,42.0,45.0
1980-01-21,54.0,35.0,44.0
1980-01-22,48.0,39.0,44.0
1980-01-23,49.0,43.0,46.0
1980-01-24,55.0,43.0,47.0
1980-01-25,59.0,38.0,47.0
1980-01-26,50.0,47.0,47.0
1980-01-27,59.0,45.0,49.0
1980-01-28,51.0,46.0,48.0
1980-01-29,47.0,39.0,42.0
1980-01-30,40.0,31.0,35.0
1980-01-31,37.0,25.0,31.0
1980-02-01,40.0,28.0,34.0
1980-02-02,41.0,30.0,35.0
1980-02-03,41.0,34.0,37.0
1980-02-04,39.0,32.0,35.0
1980-02-05,35.0,30.0,32.0
1980-02-06,34.0,29.0,32.0
1980-02-07,37.0,32.0,34.0
1980-02-08,39.0,32.0,35.0
1980-02-09,37.0,33.0,35.0
1980-02-10,48.0,27.0,36.0
1980-02-11,47.0,30.0,38.0
1980-02-12,44.0,35.0,38.0
1980-02-13,49.0,35.0,41.0
1980-02-14,45.0,40.0,42.0
1980-02-15,46.0,39.0,41.0
1980-02-16,44.0,41.0,42.0
1980-02-17,46.0,40.0,42.0
1980-02-18,56.0,33.0,43.0
1980-02-19,50.0,44.0,46.0
1980-02-20,58.0,42.0,49.0
1980-02-21,54.0,47.0,49.0
1980-02-22,58.0,46.0,50.0
1980-02-23,58.0,39.0,49.0
1980-02-24,56.0,48.0,51.0
1980-02-25,53.0,47.0,50.0
1980-02-26,57.0,45.0,49.0
1980-02-27,60.0,36.0,48.0
1980-02-28,58.0,47.0,51.0
1980-02-29,67.0,46.0,55.0
1980-03-01,62.0,51.0,55.0
1980-03-02,54.0,49.0,50.0
1980-03-03,50.0,45.0,47.0
1980-03-04,54.0,40.0,47.0
1980-03-05,49.0,45.0,46.0
1980-03-06,58.0,36.0,47.0
1980-03-07,58.0,48.0,51.0
1980-03-08,66.0,49.0,56.0
1980-03-09,67.0,47.0,54.0
1980-03-10,64.0,53.0,57.0
1980-03-11,65.0,52.0,58.0
1980-03-12,57.0,47.0,49.0
1980-03-13,53.0,43.0,46.0
1980-03-14,57.0,45.0,49.0
1980-03-15,55.0,47.0,50.0
1980-03-16,58.0,38.0,48.0
1980-03-17,64.0,48.0,55.0
1980-03-18,70.0,51.0,59.0
1980-03-19,71.0,47.0,59.0
1980-03-20,67.0,57.0,61.0
1980-03-21,62.0,51.0,56.0
1980-03-22,62.0,52.0,56.0
1980-03-23,59.0,50.0,54.0
1980-03-24,53.0,48.0,49.0
1980-03-25,56.0,45.0,49.0
1980-03-26,61.0,45.0,52.0
1980-03-27,56.0,49.0,51.0
1980-03-28,63.0,46.0,53.0
1980-03-29,63.0,47.0,54.0
1980-03-30,66.0,53.0,57.0
1980-03-31,53.0,43.0,47.0
1980-04-01,60.0,36.0,47.0
1980-04-02,64.0,49.0,55.0
1980-04-03,65.0,44.0,55.0
1980-04-04,69.0,54.0,60.0
1980-04-05,71.0,55.0,61.0
1980-04-06,78.0,48.0,62.0
1980-04-07,80.0,52.0,64.0
1980-04-08,82.0,60.0,69.0
1980-04-09,79.0,62.0,68.0
1980-04-10,68.0,60.0,63.0
1980-04-11,77.0,52.0,64.0
1980-04-12,71.0,58.0,64.0
1980-04-13,59.0,44.0,50.0
1980-04-14,60.0,39.0,50.0
1980-04-15,69.0,42.0,55.0
1980-04-16,77.0,48.0,62.0
1980-04-17,78.0,51.0,64.0
1980-04-18,83.0,56.0,68.0
1980-04-19,86.0,63.0,72.0
1980-04-20,86.0,64.0,74.0
1980-04-21,77.0,59.0,66.0
1980-04-22,70.0,61.0,64.0
1980-04-23,67.0,59.0,62.0
1980-04-24,61.0,51.0,55.0
1980-04-25,62.0,52.0,56.0
1980-04-26,66.0,52.0,59.0
1980-04-27,63.0,57.0,60.0
1980-04-28,71.0,53.0,61.0
1980-04-29,75.0,56.0,65.0
1980-04-30,79.0,60.0,69.0
1980-05-01,78.0,64.0,71.0
1980-05-02,83.0,63.0,72.0
1980-05-03,84.0,67.0,73.0
1980-05-04,79.0,62.0,70.0
1980-05-05,71.0,61.0,63.0
1980-05-06,69.0,58.0,63.0
1980-05-07,69.0,59.0,63.0
1980-05-08,79.0,58.0,67.0
1980-05-09,75.0,62.0,68.0
1980-05-10,67.0,57.0,61.0
1980-05-11,78.0,50.0,64.0
1980-05-12,78.0,63.0,70.0
1980-05-13,83.0,66.0,73.0
1980-05-14,94.0,65.0,79.0
1980-05-15,90.0,69.0,78.0
1980-05-16,80.0,56.0,61.0
1980-05-17,60.0,56.0,58.0
1980-05-18,74.0,57.0,64.0
1980-05-19,77.0,63.0,69.0
1980-05-20,78.0,61.0,69.0
1980-05-21,71.0,66.0,68.0
1980-05-22,81.0,63.0,71.0
1980-05-23,76.0,67.0,72.0
1980-05-24,85.0,68.0,74.0
1980-05-25,79.0,67.0,70.0
1980-05-26,83.0,63.0,71.0
1980-05-27,85.0,57.0,71.0
1980-05-28,88.0,69.0,77.0
1980-05-29,89.0,67.0,77.0
1980-05-30,81.0,71.0,74.0
1980-05-31,76.0,62.0,68.0
1980-06-01,83.0,66.0,72.0
1980-06-02,83.0,67.0,74.0
1980-06-03,85.0,66.0,75.0
1980-06-04,80.0,71.0,74.0
1980-06-05,75.0,67.0,70.0
1980-06-06,86.0,68.0,75.0
1980-06-07,81.0,67.0,75.0
1980-06-08,79.0,70.0,75.0
1980-06-09,75.0,66.0,70.0
1980-06-10,80.0,67.0,73.0
1980-06-11,83.0,70.0,75.0
1980-06-12,87.0,68.0,76.0
1980-06-13,89.0,70.0,80.0
1980-06-14,88.0,75.0,80.0
1980-06-15,81.0,74.0,78.0
1980-06-16,84.0,72.0,78.0
1980-06-17,82.0,74.0,76.0
1980-06-18,76.0,69.0,72.0
1980-06-19,82.0,65.0,72.0
1980-06-20,84.0,70.0,76.0
1980-06-21,86.0,71.0,77.0
1980-06-22,80.0,69.0,74.0
1980-06-23,74.0,68.0,70.0
1980-06-24,86.0,66.0,76.0
1980-06-25,86.0,71.0,79.0
1980-06-26,89.0,74.0,80.0
1980-06-27,87.0,74.0,80.0
1980-06-28,83.0,70.0,76.0
1980-06-29,79.0,73.0,76.0
1980-06-30,85.0,74.0,78.0
1980-07-01,88.0,77.0,81.0
1980-07-02,85.0,76.0,80.0
1980-07-03,81.0,70.0,73.0
1980-07-04,81.0,71.0,75.0
1980-07-05,87.0,68.0,78.0
1980-07-06,83.0,73.0,76.0
1980-07-07,74.0,66.0,71.0
1980-07-08,81.0,69.0,74.0
1980-07-09,81.0,70.0,74.0
1980-07-10,85.0,72.0,77.0
1980-07-11,85.0,73.0,78.0
1980-07-12,87.0,70.0,78.0
1980-07-13,89.0,69.0,79.0
1980-07-14,89.0,71.0,80.0
1980-07-15,84.0,67.0,72.0
1980-07-16,80.0,65.0,72.0
1980-07-17,85.0,71.0,77.0
1980-07-18,87.0,69.0,77.0
1980-07-19,88.0,71.0,79.0
1980-07-20,89.0,73.0,81.0
1980-07-21,90.0,72.0,81.0
1980-07-22,89.0,74.0,82.0
1980-07-23,87.0,73.0,79.0
1980-07-24,90.0,71.0,79.0
1980-07-25,85.0,75.0,79.0
1980-07-26,90.0,75.0,81.0
1980-07-27,85.0,73.0,78.0
1980-07-28,87.0,74.0,79.0
1980-07-29,82.0,74.0,76.0
1980-07-30,90.0,71.0,80.0
1980-07-31,91.0,75.0,82.0
1980-08-01,87.0,76.0,80.0
1980-08-02,83.0,75.0,77.0
1980-08-03,88.0,72.0,79.0
1980-08-04,90.0,71.0,80.0
1980-08-05,86.0,72.0,79.0
1980-08-06,80.0,74.0,75.0
1980-08-07,77.0,66.0,71.0
1980-08-08,84.0,69.0,75.0
1980-08-09,79.0,69.0,72.0
1980-08-10,80.0,68.0,73.0
1980-08-11,82.0,71.0,74.0
1980-08-12,86.0,71.0,77.0
1980-08-13,79.0,69.0,74.0
1980-08-14,77.0,66.0,70.0
1980-08-15,77.0,67.0,72.0
1980-08-16,74.0,67.0,70.0
1980-08-17,74.0,66.0,69.0
1980-08-18,80.0,65.0,72.0
1980-08-19,82.0,69.0,74.0
1980-08-20,75.0,69.0,70.0
1980-08-21,82.0,70.0,74.0
1980-08-22,83.0,71.0,75.0
1980-08-23,77.0,72.0,74.0
1980-08-24,90.0,71.0,78.0
1980-08-25,90.0,68.0,78.0
1980-08-26,82.0,69.0,74.0
1980-08-27,83.0,70.0,74.0
1980-08-28,90.0,70.0,78.0
1980-08-29,87.0,73.0,79.0
1980-08-30,82.0,72.0,75.0
1980-08-31,89.0,67.0,75.0
1980-09-01,88.0,69.0,76.0
1980-09-02,89.0,67.0,77.0
1980-09-03,80.0,70.0,74.0
1980-09-04,75.0,63.0,66.0
1980-09-05,79.0,65.0,71.0
1980-09-06,76.0,65.0,69.0
1980-09-07,70.0,66.0,68.0
1980-09-08,72.0,62.0,65.0
1980-09-09,77.0,60.0,67.0
1980-09-10,75.0,64.0,69.0
1980-09-11,78.0,68.0,72.0
1980-09-12,74.0,69.0,70.0
1980-09-13,73.0,69.0,70.0
1980-09-14,71.0,65.0,67.0
1980-09-15,68.0,61.0,64.0
1980-09-16,73.0,62.0,66.0
1980-09-17,69.0,61.0,64.0
1980-09-18,73.0,61.0,65.0
1980-09-19,79.0,62.0,69.0
1980-09-20,76.0,65.0,70.0
1980-09-21,74.0,66.0,69.0
1980-09-22,69.0,60.0,64.0
1980-09-23,70.0,60.0,64.0
1980-09-24,71.0,60.0,65.0
1980-09-25,74.0,62.0,67.0
1980-09-26,70.0,60.0,65.0
1980-09-27,71.0,62.0,64.0
1980-09-28,75.0,58.0,65.0
1980-09-29,74.0,62.0,67.0
1980-09-30,78.0,64.0,69.0
1980-10-01,71.0,63.0,65.0
1980-10-02,69.0,62.0,63.0
1980-10-03,72.0,61.0,65.0
1980-10-04,66.0,63.0,63.0
1980-10-05,68.0,60.0,63.0
1980-10-06,72.0,57.0,64.0
1980-10-07,73.0,64.0,67.0
1980-10-08,71.0,65.0,67.0
1980-10-09,78.0,64.0,68.0
1980-10-10,79.0,63.0,69.0
1980-10-11,74.0,66.0,70.0
1980-10-12,78.0,63.0,69.0
1980-10-13,73.0,63.0,67.0
1980-10-14,72.0,63.0,67.0
1980-10-15,69.0,62.0,64.0
1980-10-16,76.0,56.0,65.0
1980-10-17,76.0,59.0,66.0
1980-10-18,77.0,55.0,65.0
1980-10-19,74.0,62.0,67.0
1980-10-20,68.0,61.0,63.0
1980-10-21,62.0,56.0,59.0
1980-10-22,62.0,54.0,57.0
1980-10-23,66.0,54.0,59.0
1980-10-24,70.0,51.0,60.0
1980-10-25,65.0,55.0,58.0
1980-10-26,64.0,51.0,55.0
1980-10-27,67.0,47.0,55.0
1980-10-28,64.0,54.0,59.0
1980-10-29,64.0,57.0,59.0
1980-10-30,68.0,57.0,60.0
1980-10-31,69.0,59.0,61.0
1980-11-01,65.0,59.0,62.0
1980-11-02,62.0,56.0,58.0
1980-11-03,60.0,55.0,56.0
1980-11-04,67.0,47.0,57.0
1980-11-05,65.0,51.0,57.0
1980-11-06,73.0,56.0,61.0
1980-11-07,71.0,56.0,63.0
1980-11-08,66.0,54.0,57.0
1980-11-09,66.0,45.0,55.0
1980-11-10,63.0,49.0,56.0
1980-11-11,63.0,56.0,58.0
1980-11-12,67.0,49.0,55.0
1980-11-13,66.0,47.0,55.0
1980-11-14,69.0,56.0,59.0
1980-11-15,65.0,51.0,56.0
1980-11-16,67.0,51.0,58.0
1980-11-17,64.0,58.0,60.0
1980-11-18,61.0,55.0,57.0
1980-11-19,65.0,51.0,58.0
1980-11-20,62.0,56.0,59.0
1980-11-21,65.0,57.0,60.0
1980-11-22,61.0,58.0,58.0
1980-11-23,58.0,53.0,56.0
1980-11-24,62.0,51.0,55.0
1980-11-25,62.0,48.0,54.0
1980-11-26,57.0,53.0,54.0
1980-11-27,60.0,53.0,56.0
1980-11-28,59.0,54.0,56.0
1980-11-29,60.0,53.0,56.0
1980-11-30,66.0,50.0,56.0
1980-12-01,59.0,45.0,50.0
1980-12-02,56.0,44.0,49.0
1980-12-03,62.0,43.0,52.0
1980-12-04,61.0,40.0,51.0
1980-12-05,60.0,44.0,51.0
1980-12-06,60.0,44.0,50.0
1980-12-07,61.0,42.0,50.0
1980-12-08,55.0,42.0,49.0
1980-12-09,60.0,41.0,50.0
1980-12-10,59.0,35.0,46.0
1980-12-11,57.0,40.0,49.0
1980-12-12,57.0,42.0,48.0
1980-12-13,53.0,34.0,43.0
1980-12-14,54.0,38.0,45.0
1980-12-15,51.0,35.0,43.0
1980-12-16,50.0,42.0,46.0
1980-12-17,50.0,45.0,47.0
1980-12-18,53.0,45.0,48.0
1980-12-19,55.0,37.0,46.0
1980-12-20,53.0,42.0,47.0
1980-12-21,46.0,43.0,44.0
1980-12-22,53.0,32.0,41.0
1980-12-23,47.0,36.0,42.0
1980-12-24,48.0,42.0,44.0
1980-12-25,54.0,35.0,45.0
1980-12-26,49.0,43.0,45.0
1980-12-27,50.0,36.0,44.0
1980-12-28,47.0,36.0,41.0
1980-12-29,48.0,32.0,39.0
1980-12-30,50.0,36.0,43.0
1980-12-31,52.0,32.0,41.0
1981-01-01,51.0,32.0,41.0
1981-01-02,51.0,35.0,41.0
1981-01-03,49.0,40.0,44.0
1981-01-04,58.0,43.0,45.0
1981-01-05,45.0,43.0,44.0
1981-01-06,45.0,38.0,40.0
1981-01-07,41.0,36.0,37.0
1981-01-08,41.0,37.0,38.0
1981-01-09,51.0,38.0,42.0
1981-01-10,53.0,40.0,44.0
1981-01-11,54.0,29.0,39.0
1981-01-12,47.0,33.0,40.0
1981-01-13,52.0,38.0,43.0
1981-01-14,55.0,30.0,41.0
1981-01-15,54.0,34.0,42.0
1981-01-16,49.0,31.0,39.0
1981-01-17,55.0,43.0,48.0
1981-01-18,51.0,46.0,48.0
1981-01-19,58.0,38.0,48.0
1981-01-20,53.0,44.0,47.0
1981-01-21,52.0,33.0,41.0
1981-01-22,46.0,43.0,44.0
1981-01-23,46.0,41.0,43.0
1981-01-24,46.0,40.0,42.0
1981-01-25,43.0,37.0,39.0
1981-01-26,38.0,33.0,35.0
1981-01-27,38.0,32.0,34.0
1981-01-28,38.0,33.0,36.0
1981-01-29,39.0,35.0,36.0
1981-01-30,49.0,28.0,37.0
1981-01-31,51.0,33.0,42.0
1981-02-01,53.0,40.0,45.0
1981-02-02,49.0,42.0,45.0
1981-02-03,51.0,42.0,45.0
1981-02-04,48.0,43.0,45.0
1981-02-05,48.0,44.0,45.0
1981-02-06,59.0,32.0,43.0
1981-02-07,49.0,39.0,44.0
1981-02-08,58.0,41.0,49.0
1981-02-09,57.0,44.0,49.0
1981-02-10,57.0,42.0,49.0
1981-02-11,56.0,45.0,49.0
1981-02-12,56.0,46.0,50.0
1981-02-13,60.0,42.0,50.0
1981-02-14,54.0,48.0,51.0
1981-02-15,60.0,48.0,53.0
1981-02-16,57.0,50.0,51.0
1981-02-17,56.0,46.0,50.0
1981-02-18,51.0,46.0,48.0
1981-02-19,57.0,37.0,47.0
1981-02-20,54.0,44.0,48.0
1981-02-21,58.0,45.0,50.0
1981-02-22,54.0,46.0,50.0
1981-02-23,58.0,45.0,50.0
1981-02-24,51.0,39.0,42.0
1981-02-25,47.0,38.0,42.0
1981-02-26,44.0,38.0,40.0
1981-02-27,47.0,39.0,42.0
1981-02-28,47.0,39.0,42.0
1981-03-01,54.0,38.0,45.0
1981-03-02,47.0,43.0,44.0
1981-03-03,52.0,42.0,45.0
1981-03-04,59.0,34.0,46.0
1981-03-05,56.0,45.0,49.0
1981-03-06,63.0,36.0,48.0
1981-03-07,61.0,40.0,49.0
1981-03-08,66.0,46.0,54.0
1981-03-09,67.0,48.0,56.0
1981-03-10,62.0,44.0,53.0
1981-03-11,67.0,49.0,56.0
1981-03-12,70.0,51.0,60.0
1981-03-13,68.0,53.0,59.0
1981-03-14,62.0,56.0,58.0
1981-03-15,57.0,50.0,52.0
1981-03-16,52.0,49.0,51.0
1981-03-17,67.0,48.0,54.0
1981-03-18,67.0,50.0,57.0
1981-03-19,70.0,46.0,56.0
1981-03-20,73.0,46.0,58.0
1981-03-21,75.0,56.0,63.0
1981-03-22,68.0,58.0,61.0
1981-03-23,69.0,56.0,62.0
1981-03-24,65.0,53.0,58.0
1981-03-25,70.0,45.0,56.0
1981-03-26,68.0,49.0,58.0
1981-03-27,64.0,57.0,60.0
1981-03-28,64.0,52.0,57.0
1981-03-29,67.0,48.0,56.0
1981-03-30,67.0,48.0,58.0
1981-03-31,69.0,56.0,61.0
1981-04-01,69.0,57.0,62.0
1981-04-02,64.0,53.0,56.0
1981-04-03,65.0,51.0,56.0
1981-04-04,65.0,52.0,58.0
1981-04-05,67.0,56.0,60.0
1981-04-06,64.0,57.0,59.0
1981-04-07,67.0,54.0,60.0
1981-04-08,72.0,56.0,62.0
1981-04-09,70.0,56.0,61.0
1981-04-10,74.0,54.0,62.0
1981-04-11,74.0,58.0,64.0
1981-04-12,78.0,54.0,65.0
1981-04-13,78.0,57.0,66.0
1981-04-14,68.0,62.0,63.0
1981-04-15,78.0,51.0,64.0
1981-04-16,78.0,65.0,71.0
1981-04-17,78.0,64.0,70.0
1981-04-18,71.0,62.0,66.0
1981-04-19,66.0,56.0,59.0
1981-04-20,65.0,53.0,58.0
1981-04-21,73.0,55.0,63.0
1981-04-22,79.0,51.0,64.0
1981-04-23,79.0,60.0,68.0
1981-04-24,72.0,56.0,60.0
1981-04-25,72.0,57.0,62.0
1981-04-26,68.0,57.0,62.0
1981-04-27,74.0,56.0,64.0
1981-04-28,82.0,58.0,69.0
1981-04-29,75.0,60.0,64.0
1981-04-30,74.0,52.0,64.0
1981-05-01,80.0,58.0,69.0
1981-05-02,75.0,65.0,68.0
1981-05-03,72.0,59.0,65.0
1981-05-04,75.0,58.0,65.0
1981-05-05,82.0,54.0,69.0
1981-05-06,85.0,59.0,71.0
1981-05-07,90.0,61.0,75.0
1981-05-08,93.0,65.0,78.0
1981-05-09,95.0,68.0,80.0
1981-05-10,85.0,68.0,72.0
1981-05-11,76.0,65.0,69.0
1981-05-12,69.0,63.0,65.0
1981-05-13,64.0,58.0,60.0
1981-05-14,78.0,57.0,67.0
1981-05-15,74.0,62.0,67.0
1981-05-16,78.0,58.0,68.0
1981-05-17,73.0,61.0,63.0
1981-05-18,72.0,60.0,65.0
1981-05-19,72.0,61.0,65.0
1981-05-20,72.0,62.0,65.0
1981-05-21,65.0,61.0,63.0
1981-05-22,77.0,53.0,65.0
1981-05-23,73.0,62.0,65.0
1981-05-24,65.0,60.0,62.0
1981-05-25,76.0,61.0,67.0
1981-05-26,78.0,67.0,72.0
1981-05-27,85.0,66.0,72.0
1981-05-28,73.0,60.0,64.0
1981-05-29,75.0,59.0,66.0
1981-05-30,78.0,59.0,70.0
1981-05-31,82.0,67.0,72.0
1981-06-01,79.0,64.0,72.0
1981-06-02,75.0,65.0,69.0
1981-06-03,69.0,64.0,66.0
1981-06-04,74.0,59.0,66.0
1981-06-05,71.0,65.0,67.0
1981-06-06,68.0,63.0,66.0
1981-06-07,71.0,62.0,66.0
1981-06-08,76.0,65.0,69.0
1981-06-09,80.0,68.0,73.0
1981-06-10,83.0,69.0,75.0
1981-06-11,87.0,68.0,78.0
1981-06-12,88.0,67.0,78.0
1981-06-13,88.0,72.0,80.0
1981-06-14,88.0,72.0,80.0
1981-06-15,84.0,75.0,79.0
1981-06-16,80.0,71.0,74.0
1981-06-17,85.0,72.0,78.0
1981-06-18,83.0,71.0,76.0
1981-06-19,83.0,72.0,77.0
1981-06-20,87.0,73.0,79.0
1981-06-21,82.0,71.0,73.0
1981-06-22,82.0,69.0,75.0
1981-06-23,83.0,70.0,77.0
1981-06-24,80.0,70.0,74.0
1981-06-25,84.0,70.0,76.0
1981-06-26,87.0,74.0,79.0
1981-06-27,90.0,75.0,80.0
1981-06-28,90.0,73.0,79.0
1981-06-29,84.0,71.0,76.0
1981-06-30,86.0,71.0,78.0
1981-07-01,83.0,72.0,75.0
1981-07-02,81.0,71.0,74.0
1981-07-03,82.0,73.0,77.0
1981-07-04,80.0,69.0,71.0
1981-07-05,77.0,68.0,71.0
1981-07-06,83.0,71.0,76.0
1981-07-07,90.0,74.0,81.0
1981-07-08,86.0,75.0,80.0
1981-07-09,83.0,75.0,78.0
1981-07-10,77.0,71.0,74.0
1981-07-11,80.0,74.0,76.0
1981-07-12,81.0,75.0,77.0
1981-07-13,75.0,67.0,71.0
1981-07-14,79.0,67.0,73.0
1981-07-15,81.0,70.0,75.0
1981-07-16,87.0,68.0,77.0
1981-07-17,87.0,72.0,79.0
1981-07-18,88.0,73.0,79.0
1981-07-19,84.0,69.0,77.0
1981-07-20,81.0,72.0,76.0
1981-07-21,89.0,71.0,79.0
1981-07-22,90.0,71.0,81.0
1981-07-23,91.0,72.0,82.0
1981-07-24,91.0,74.0,82.0
1981-07-25,86.0,71.0,76.0
1981-07-26,88.0,72.0,79.0
1981-07-27,90.0,74.0,81.0
1981-07-28,91.0,75.0,83.0
1981-07-29,89.0,75.0,80.0
1981-07-30,90.0,72.0,79.0
1981-07-31,90.0,74.0,81.0
1981-08-01,91.0,75.0,80.0
1981-08-02,89.0,74.0,80.0
1981-08-03,89.0,74.0,81.0
1981-08-04,91.0,76.0,83.0
1981-08-05,93.0,76.0,83.0
1981-08-06,91.0,78.0,82.0
1981-08-07,88.0,76.0,81.0
1981-08-08,85.0,75.0,80.0
1981-08-09,82.0,72.0,78.0
1981-08-10,84.0,68.0,74.0
1981-08-11,87.0,69.0,78.0
1981-08-12,83.0,69.0,72.0
1981-08-13,83.0,70.0,75.0
1981-08-14,84.0,72.0,77.0
1981-08-15,84.0,75.0,78.0
1981-08-16,80.0,72.0,73.0
1981-08-17,79.0,72.0,74.0
1981-08-18,81.0,73.0,76.0
1981-08-19,87.0,75.0,79.0
1981-08-20,82.0,74.0,77.0
1981-08-21,84.0,75.0,78.0
1981-08-22,80.0,75.0,77.0
1981-08-23,81.0,73.0,77.0
1981-08-24,78.0,71.0,74.0
1981-08-25,80.0,72.0,75.0
1981-08-26,85.0,69.0,76.0
1981-08-27,84.0,71.0,75.0
1981-08-28,75.0,71.0,72.0
1981-08-29,72.0,68.0,70.0
1981-08-30,82.0,66.0,73.0
1981-08-31,78.0,71.0,72.0
1981-09-01,77.0,71.0,73.0
1981-09-02,76.0,70.0,72.0
1981-09-03,78.0,69.0,72.0
1981-09-04,78.0,70.0,72.0
1981-09-05,73.0,67.0,69.0
1981-09-06,72.0,65.0,68.0
1981-09-07,73.0,65.0,67.0
1981-09-08,76.0,66.0,71.0
1981-09-09,72.0,66.0,68.0
1981-09-10,72.0,64.0,67.0
1981-09-11,71.0,63.0,66.0
1981-09-12,72.0,63.0,66.0
1981-09-13,67.0,61.0,64.0
1981-09-14,74.0,61.0,65.0
1981-09-15,73.0,63.0,67.0
1981-09-16,76.0,63.0,68.0
1981-09-17,78.0,64.0,70.0
1981-09-18,82.0,62.0,70.0
1981-09-19,83.0,62.0,71.0
1981-09-20,74.0,64.0,68.0
1981-09-21,78.0,66.0,71.0
1981-09-22,72.0,64.0,67.0
1981-09-23,82.0,63.0,70.0
1981-09-24,85.0,61.0,71.0
1981-09-25,85.0,62.0,71.0
1981-09-26,85.0,67.0,75.0
1981-09-27,76.0,71.0,73.0
1981-09-28,71.0,65.0,68.0
1981-09-29,74.0,64.0,67.0
1981-09-30,72.0,62.0,66.0
1981-10-01,70.0,63.0,66.0
1981-10-02,69.0,60.0,64.0
1981-10-03,66.0,61.0,63.0
1981-10-04,66.0,60.0,63.0
1981-10-05,70.0,60.0,63.0
1981-10-06,68.0,59.0,62.0
1981-10-07,74.0,61.0,65.0
1981-10-08,67.0,53.0,58.0
1981-10-09,66.0,51.0,57.0
1981-10-10,64.0,51.0,58.0
1981-10-11,68.0,51.0,60.0
1981-10-12,72.0,57.0,63.0
1981-10-13,69.0,61.0,63.0
1981-10-14,68.0,59.0,62.0
1981-10-15,64.0,58.0,60.0
1981-10-16,63.0,59.0,60.0
1981-10-17,69.0,59.0,62.0
1981-10-18,67.0,60.0,63.0
1981-10-19,65.0,58.0,62.0
1981-10-20,63.0,58.0,60.0
1981-10-21,66.0,58.0,61.0
1981-10-22,62.0,50.0,53.0
1981-10-23,62.0,46.0,52.0
1981-10-24,64.0,44.0,53.0
1981-10-25,63.0,45.0,54.0
1981-10-26,58.0,53.0,55.0
1981-10-27,57.0,51.0,54.0
1981-10-28,67.0,46.0,54.0
1981-10-29,67.0,46.0,55.0
1981-10-30,69.0,55.0,60.0
1981-10-31,61.0,56.0,58.0
1981-11-01,69.0,54.0,58.0
1981-11-02,64.0,53.0,57.0
1981-11-03,58.0,55.0,56.0
1981-11-04,57.0,53.0,54.0
1981-11-05,54.0,50.0,52.0
1981-11-06,52.0,48.0,50.0
1981-11-07,51.0,47.0,49.0
1981-11-08,53.0,46.0,49.0
1981-11-09,57.0,45.0,49.0
1981-11-10,51.0,47.0,49.0
1981-11-11,53.0,47.0,50.0
1981-11-12,58.0,48.0,51.0
1981-11-13,62.0,42.0,51.0
1981-11-14,56.0,51.0,54.0
1981-11-15,69.0,49.0,56.0
1981-11-16,67.0,47.0,55.0
1981-11-17,66.0,46.0,54.0
1981-11-18,60.0,55.0,56.0
1981-11-19,59.0,53.0,56.0
1981-11-20,65.0,50.0,57.0
1981-11-21,61.0,54.0,57.0
1981-11-22,57.0,52.0,54.0
1981-11-23,62.0,45.0,52.0
1981-11-24,59.0,49.0,53.0
1981-11-25,54.0,52.0,53.0
1981-11-26,53.0,49.0,52.0
1981-11-27,51.0,47.0,49.0
1981-11-28,49.0,44.0,46.0
1981-11-29,55.0,44.0,48.0
1981-11-30,53.0,41.0,47.0
1981-12-01,46.0,38.0,43.0
1981-12-02,49.0,42.0,45.0
1981-12-03,46.0,43.0,44.0
1981-12-04,48.0,43.0,45.0
1981-12-05,54.0,34.0,44.0
1981-12-06,56.0,34.0,44.0
1981-12-07,55.0,33.0,42.0
1981-12-08,50.0,39.0,45.0
1981-12-09,54.0,43.0,47.0
1981-12-10,55.0,45.0,47.0
1981-12-11,58.0,39.0,47.0
1981-12-12,49.0,47.0,47.0
1981-12-13,47.0,44.0,45.0
1981-12-14,49.0,42.0,44.0
1981-12-15,47.0,42.0,44.0
1981-12-16,48.0,35.0,43.0
1981-12-17,47.0,40.0,42.0
1981-12-18,41.0,35.0,38.0
1981-12-19,47.0,35.0,39.0
1981-12-20,44.0,32.0,37.0
1981-12-21,49.0,35.0,40.0
1981-12-22,55.0,28.0,40.0
1981-12-23,47.0,33.0,39.0
1981-12-24,46.0,33.0,40.0
1981-12-25,51.0,41.0,44.0
1981-12-26,49.0,30.0,39.0
1981-12-27,48.0,36.0,43.0
1981-12-28,47.0,43.0,45.0
1981-12-29,46.0,40.0,43.0
1981-12-30,48.0,30.0,39.0
1981-12-31,49.0,31.0,41.0
1982-01-01,46.0,32.0,38.0
1982-01-02,46.0,40.0,42.0
1982-01-03,51.0,42.0,44.0
1982-01-04,49.0,31.0,38.0
1982-01-05,49.0,41.0,44.0
